Paper index,Study index,Result index,Who reviewed ,Reference,DOI,Independent Variable,Parcellation,Whole brain?,Relevant Region A,MNI-Coord. A,AAL3 Region A,Relevant Region B,MNI-Coord. B,AAL3 Region B,Dependent Variables,Effect of AUD,Effect direction,Effect Score,Significance,Sample Size,Sample Characteristics,Notes,Length of Resting State Scan [min],TR [ms],Category,Resolution
18,18.1,1344,MM,"Honnorath et al., 2022",10.1016/j.bpsc.2020.11.012,FC matrix (17x17 FC matrix),SRI24 atlas (111 ROIs) grouped into 17 networks,1,sensorimotor area,-,Precentral_L,orbitofrontal cortex,-,OFCmed_R,group comparison,AUD < HC,-1,,q=0.0689,"AUD: 107 (females: 33.64%, age: 51.95±8.39) , HIV: 47 (females: 34.04%, age: 57.05±9.9) , AUD+HIV: 38 (females: 36.84%, age: 56.4±5.66) , HC: 100 (females: 48.00%, age: 55.5±14.54)","AUD following DSM-IV-R, HIV: Karnofsky score > 70",33 participants had TR 2000 ms,< 5.00,2200,1.1,N
18,18.1,1345,MM,"Honnorath et al., 2022",10.1016/j.bpsc.2020.11.012,FC matrix (17x17 FC matrix),SRI24 atlas (111 ROIs) grouped into 17 networks,1,sensorimotor area,-,Precentral_L,orbitofrontal cortex,-,OFCant_L,group comparison,AUD < HC,-1,,q=0.0689,"AUD: 107 (females: 33.64%, age: 51.95±8.39) , HIV: 47 (females: 34.04%, age: 57.05±9.9) , AUD+HIV: 38 (females: 36.84%, age: 56.4±5.66) , HC: 100 (females: 48.00%, age: 55.5±14.54)","AUD following DSM-IV-R, HIV: Karnofsky score > 70",33 participants had TR 2000 ms,< 5.00,2200,1.1,N
18,18.1,1346,MM,"Honnorath et al., 2022",10.1016/j.bpsc.2020.11.012,FC matrix (17x17 FC matrix),SRI24 atlas (111 ROIs) grouped into 17 networks,1,sensorimotor area,-,Precentral_L,orbitofrontal cortex,-,OFCant_R,group comparison,AUD < HC,-1,,q=0.0689,"AUD: 107 (females: 33.64%, age: 51.95±8.39) , HIV: 47 (females: 34.04%, age: 57.05±9.9) , AUD+HIV: 38 (females: 36.84%, age: 56.4±5.66) , HC: 100 (females: 48.00%, age: 55.5±14.54)","AUD following DSM-IV-R, HIV: Karnofsky score > 70",33 participants had TR 2000 ms,< 5.00,2200,1.1,N
18,18.1,1347,MM,"Honnorath et al., 2022",10.1016/j.bpsc.2020.11.012,FC matrix (17x17 FC matrix),SRI24 atlas (111 ROIs) grouped into 17 networks,1,sensorimotor area,-,Precentral_L,orbitofrontal cortex,-,OFCpost_L,group comparison,AUD < HC,-1,,q=0.0689,"AUD: 107 (females: 33.64%, age: 51.95±8.39) , HIV: 47 (females: 34.04%, age: 57.05±9.9) , AUD+HIV: 38 (females: 36.84%, age: 56.4±5.66) , HC: 100 (females: 48.00%, age: 55.5±14.54)","AUD following DSM-IV-R, HIV: Karnofsky score > 70",33 participants had TR 2000 ms,< 5.00,2200,1.1,N
18,18.1,1348,MM,"Honnorath et al., 2022",10.1016/j.bpsc.2020.11.012,FC matrix (17x17 FC matrix),SRI24 atlas (111 ROIs) grouped into 17 networks,1,sensorimotor area,-,Precentral_L,orbitofrontal cortex,-,OFCpost_R,group comparison,AUD < HC,-1,,q=0.0689,"AUD: 107 (females: 33.64%, age: 51.95±8.39) , HIV: 47 (females: 34.04%, age: 57.05±9.9) , AUD+HIV: 38 (females: 36.84%, age: 56.4±5.66) , HC: 100 (females: 48.00%, age: 55.5±14.54)","AUD following DSM-IV-R, HIV: Karnofsky score > 70",33 participants had TR 2000 ms,< 5.00,2200,1.1,N
18,18.1,1349,MM,"Honnorath et al., 2022",10.1016/j.bpsc.2020.11.012,FC matrix (17x17 FC matrix),SRI24 atlas (111 ROIs) grouped into 17 networks,1,sensorimotor area,-,Precentral_R,orbitofrontal cortex,-,OFCmed_L,group comparison,AUD < HC,-1,,q=0.0689,"AUD: 107 (females: 33.64%, age: 51.95±8.39) , HIV: 47 (females: 34.04%, age: 57.05±9.9) , AUD+HIV: 38 (females: 36.84%, age: 56.4±5.66) , HC: 100 (females: 48.00%, age: 55.5±14.54)","AUD following DSM-IV-R, HIV: Karnofsky score > 70",33 participants had TR 2000 ms,< 5.00,2200,1.1,N
18,18.1,1350,MM,"Honnorath et al., 2022",10.1016/j.bpsc.2020.11.012,FC matrix (17x17 FC matrix),SRI24 atlas (111 ROIs) grouped into 17 networks,1,sensorimotor area,-,Precentral_R,orbitofrontal cortex,-,OFCmed_R,group comparison,AUD < HC,-1,,q=0.0689,"AUD: 107 (females: 33.64%, age: 51.95±8.39) , HIV: 47 (females: 34.04%, age: 57.05±9.9) , AUD+HIV: 38 (females: 36.84%, age: 56.4±5.66) , HC: 100 (females: 48.00%, age: 55.5±14.54)","AUD following DSM-IV-R, HIV: Karnofsky score > 70",33 participants had TR 2000 ms,< 5.00,2200,1.1,N
18,18.1,1351,MM,"Honnorath et al., 2022",10.1016/j.bpsc.2020.11.012,FC matrix (17x17 FC matrix),SRI24 atlas (111 ROIs) grouped into 17 networks,1,sensorimotor area,-,Precentral_R,orbitofrontal cortex,-,OFCant_L,group comparison,AUD < HC,-1,,q=0.0689,"AUD: 107 (females: 33.64%, age: 51.95±8.39) , HIV: 47 (females: 34.04%, age: 57.05±9.9) , AUD+HIV: 38 (females: 36.84%, age: 56.4±5.66) , HC: 100 (females: 48.00%, age: 55.5±14.54)","AUD following DSM-IV-R, HIV: Karnofsky score > 70",33 participants had TR 2000 ms,< 5.00,2200,1.1,N
18,18.1,1352,MM,"Honnorath et al., 2022",10.1016/j.bpsc.2020.11.012,FC matrix (17x17 FC matrix),SRI24 atlas (111 ROIs) grouped into 17 networks,1,sensorimotor area,-,Precentral_R,orbitofrontal cortex,-,OFCant_R,group comparison,AUD < HC,-1,,q=0.0689,"AUD: 107 (females: 33.64%, age: 51.95±8.39) , HIV: 47 (females: 34.04%, age: 57.05±9.9) , AUD+HIV: 38 (females: 36.84%, age: 56.4±5.66) , HC: 100 (females: 48.00%, age: 55.5±14.54)","AUD following DSM-IV-R, HIV: Karnofsky score > 70",33 participants had TR 2000 ms,< 5.00,2200,1.1,N
18,18.1,1353,MM,"Honnorath et al., 2022",10.1016/j.bpsc.2020.11.012,FC matrix (17x17 FC matrix),SRI24 atlas (111 ROIs) grouped into 17 networks,1,sensorimotor area,-,Precentral_R,orbitofrontal cortex,-,OFCpost_L,group comparison,AUD < HC,-1,,q=0.0689,"AUD: 107 (females: 33.64%, age: 51.95±8.39) , HIV: 47 (females: 34.04%, age: 57.05±9.9) , AUD+HIV: 38 (females: 36.84%, age: 56.4±5.66) , HC: 100 (females: 48.00%, age: 55.5±14.54)","AUD following DSM-IV-R, HIV: Karnofsky score > 70",33 participants had TR 2000 ms,< 5.00,2200,1.1,N
18,18.1,1354,MM,"Honnorath et al., 2022",10.1016/j.bpsc.2020.11.012,FC matrix (17x17 FC matrix),SRI24 atlas (111 ROIs) grouped into 17 networks,1,sensorimotor area,-,Precentral_R,orbitofrontal cortex,-,OFCpost_R,group comparison,AUD < HC,-1,,q=0.0689,"AUD: 107 (females: 33.64%, age: 51.95±8.39) , HIV: 47 (females: 34.04%, age: 57.05±9.9) , AUD+HIV: 38 (females: 36.84%, age: 56.4±5.66) , HC: 100 (females: 48.00%, age: 55.5±14.54)","AUD following DSM-IV-R, HIV: Karnofsky score > 70",33 participants had TR 2000 ms,< 5.00,2200,1.1,N
18,18.1,1355,MM,"Honnorath et al., 2022",10.1016/j.bpsc.2020.11.012,FC matrix (17x17 FC matrix),SRI24 atlas (111 ROIs) grouped into 17 networks,1,sensorimotor area,-,Supp_Motor_Area_L,orbitofrontal cortex,-,OFCmed_L,group comparison,AUD < HC,-1,,q=0.0689,"AUD: 107 (females: 33.64%, age: 51.95±8.39) , HIV: 47 (females: 34.04%, age: 57.05±9.9) , AUD+HIV: 38 (females: 36.84%, age: 56.4±5.66) , HC: 100 (females: 48.00%, age: 55.5±14.54)","AUD following DSM-IV-R, HIV: Karnofsky score > 70",33 participants had TR 2000 ms,< 5.00,2200,1.1,N
18,18.1,1356,MM,"Honnorath et al., 2022",10.1016/j.bpsc.2020.11.012,FC matrix (17x17 FC matrix),SRI24 atlas (111 ROIs) grouped into 17 networks,1,sensorimotor area,-,Supp_Motor_Area_L,orbitofrontal cortex,-,OFCmed_R,group comparison,AUD < HC,-1,,q=0.0689,"AUD: 107 (females: 33.64%, age: 51.95±8.39) , HIV: 47 (females: 34.04%, age: 57.05±9.9) , AUD+HIV: 38 (females: 36.84%, age: 56.4±5.66) , HC: 100 (females: 48.00%, age: 55.5±14.54)","AUD following DSM-IV-R, HIV: Karnofsky score > 70",33 participants had TR 2000 ms,< 5.00,2200,1.1,N
18,18.1,1357,MM,"Honnorath et al., 2022",10.1016/j.bpsc.2020.11.012,FC matrix (17x17 FC matrix),SRI24 atlas (111 ROIs) grouped into 17 networks,1,sensorimotor area,-,Supp_Motor_Area_L,orbitofrontal cortex,-,OFCant_L,group comparison,AUD < HC,-1,,q=0.0689,"AUD: 107 (females: 33.64%, age: 51.95±8.39) , HIV: 47 (females: 34.04%, age: 57.05±9.9) , AUD+HIV: 38 (females: 36.84%, age: 56.4±5.66) , HC: 100 (females: 48.00%, age: 55.5±14.54)","AUD following DSM-IV-R, HIV: Karnofsky score > 70",33 participants had TR 2000 ms,< 5.00,2200,1.1,N
18,18.1,1358,MM,"Honnorath et al., 2022",10.1016/j.bpsc.2020.11.012,FC matrix (17x17 FC matrix),SRI24 atlas (111 ROIs) grouped into 17 networks,1,sensorimotor area,-,Supp_Motor_Area_L,orbitofrontal cortex,-,OFCant_R,group comparison,AUD < HC,-1,,q=0.0689,"AUD: 107 (females: 33.64%, age: 51.95±8.39) , HIV: 47 (females: 34.04%, age: 57.05±9.9) , AUD+HIV: 38 (females: 36.84%, age: 56.4±5.66) , HC: 100 (females: 48.00%, age: 55.5±14.54)","AUD following DSM-IV-R, HIV: Karnofsky score > 70",33 participants had TR 2000 ms,< 5.00,2200,1.1,N
18,18.1,1359,MM,"Honnorath et al., 2022",10.1016/j.bpsc.2020.11.012,FC matrix (17x17 FC matrix),SRI24 atlas (111 ROIs) grouped into 17 networks,1,sensorimotor area,-,Supp_Motor_Area_L,orbitofrontal cortex,-,OFCpost_L,group comparison,AUD < HC,-1,,q=0.0689,"AUD: 107 (females: 33.64%, age: 51.95±8.39) , HIV: 47 (females: 34.04%, age: 57.05±9.9) , AUD+HIV: 38 (females: 36.84%, age: 56.4±5.66) , HC: 100 (females: 48.00%, age: 55.5±14.54)","AUD following DSM-IV-R, HIV: Karnofsky score > 70",33 participants had TR 2000 ms,< 5.00,2200,1.1,N
18,18.1,1360,MM,"Honnorath et al., 2022",10.1016/j.bpsc.2020.11.012,FC matrix (17x17 FC matrix),SRI24 atlas (111 ROIs) grouped into 17 networks,1,sensorimotor area,-,Supp_Motor_Area_L,orbitofrontal cortex,-,OFCpost_R,group comparison,AUD < HC,-1,,q=0.0689,"AUD: 107 (females: 33.64%, age: 51.95±8.39) , HIV: 47 (females: 34.04%, age: 57.05±9.9) , AUD+HIV: 38 (females: 36.84%, age: 56.4±5.66) , HC: 100 (females: 48.00%, age: 55.5±14.54)","AUD following DSM-IV-R, HIV: Karnofsky score > 70",33 participants had TR 2000 ms,< 5.00,2200,1.1,N
18,18.1,1361,MM,"Honnorath et al., 2022",10.1016/j.bpsc.2020.11.012,FC matrix (17x17 FC matrix),SRI24 atlas (111 ROIs) grouped into 17 networks,1,sensorimotor area,-,Supp_Motor_Area_R,orbitofrontal cortex,-,OFCmed_L,group comparison,AUD < HC,-1,,q=0.0689,"AUD: 107 (females: 33.64%, age: 51.95±8.39) , HIV: 47 (females: 34.04%, age: 57.05±9.9) , AUD+HIV: 38 (females: 36.84%, age: 56.4±5.66) , HC: 100 (females: 48.00%, age: 55.5±14.54)","AUD following DSM-IV-R, HIV: Karnofsky score > 70",33 participants had TR 2000 ms,< 5.00,2200,1.1,N
18,18.1,1362,MM,"Honnorath et al., 2022",10.1016/j.bpsc.2020.11.012,FC matrix (17x17 FC matrix),SRI24 atlas (111 ROIs) grouped into 17 networks,1,sensorimotor area,-,Supp_Motor_Area_R,orbitofrontal cortex,-,OFCmed_R,group comparison,AUD < HC,-1,,q=0.0689,"AUD: 107 (females: 33.64%, age: 51.95±8.39) , HIV: 47 (females: 34.04%, age: 57.05±9.9) , AUD+HIV: 38 (females: 36.84%, age: 56.4±5.66) , HC: 100 (females: 48.00%, age: 55.5±14.54)","AUD following DSM-IV-R, HIV: Karnofsky score > 70",33 participants had TR 2000 ms,< 5.00,2200,1.1,N
18,18.1,1363,MM,"Honnorath et al., 2022",10.1016/j.bpsc.2020.11.012,FC matrix (17x17 FC matrix),SRI24 atlas (111 ROIs) grouped into 17 networks,1,sensorimotor area,-,Supp_Motor_Area_R,orbitofrontal cortex,-,OFCant_L,group comparison,AUD < HC,-1,,q=0.0689,"AUD: 107 (females: 33.64%, age: 51.95±8.39) , HIV: 47 (females: 34.04%, age: 57.05±9.9) , AUD+HIV: 38 (females: 36.84%, age: 56.4±5.66) , HC: 100 (females: 48.00%, age: 55.5±14.54)","AUD following DSM-IV-R, HIV: Karnofsky score > 70",33 participants had TR 2000 ms,< 5.00,2200,1.1,N
18,18.1,1364,MM,"Honnorath et al., 2022",10.1016/j.bpsc.2020.11.012,FC matrix (17x17 FC matrix),SRI24 atlas (111 ROIs) grouped into 17 networks,1,sensorimotor area,-,Supp_Motor_Area_R,orbitofrontal cortex,-,OFCant_R,group comparison,AUD < HC,-1,,q=0.0689,"AUD: 107 (females: 33.64%, age: 51.95±8.39) , HIV: 47 (females: 34.04%, age: 57.05±9.9) , AUD+HIV: 38 (females: 36.84%, age: 56.4±5.66) , HC: 100 (females: 48.00%, age: 55.5±14.54)","AUD following DSM-IV-R, HIV: Karnofsky score > 70",33 participants had TR 2000 ms,< 5.00,2200,1.1,N
18,18.1,1365,MM,"Honnorath et al., 2022",10.1016/j.bpsc.2020.11.012,FC matrix (17x17 FC matrix),SRI24 atlas (111 ROIs) grouped into 17 networks,1,sensorimotor area,-,Supp_Motor_Area_R,orbitofrontal cortex,-,OFCpost_L,group comparison,AUD < HC,-1,,q=0.0689,"AUD: 107 (females: 33.64%, age: 51.95±8.39) , HIV: 47 (females: 34.04%, age: 57.05±9.9) , AUD+HIV: 38 (females: 36.84%, age: 56.4±5.66) , HC: 100 (females: 48.00%, age: 55.5±14.54)","AUD following DSM-IV-R, HIV: Karnofsky score > 70",33 participants had TR 2000 ms,< 5.00,2200,1.1,N
18,18.1,1366,MM,"Honnorath et al., 2022",10.1016/j.bpsc.2020.11.012,FC matrix (17x17 FC matrix),SRI24 atlas (111 ROIs) grouped into 17 networks,1,sensorimotor area,-,Supp_Motor_Area_R,orbitofrontal cortex,-,OFCpost_R,group comparison,AUD < HC,-1,,q=0.0689,"AUD: 107 (females: 33.64%, age: 51.95±8.39) , HIV: 47 (females: 34.04%, age: 57.05±9.9) , AUD+HIV: 38 (females: 36.84%, age: 56.4±5.66) , HC: 100 (females: 48.00%, age: 55.5±14.54)","AUD following DSM-IV-R, HIV: Karnofsky score > 70",33 participants had TR 2000 ms,< 5.00,2200,1.1,N
18,18.1,1367,MM,"Honnorath et al., 2022",10.1016/j.bpsc.2020.11.012,FC matrix (17x17 FC matrix),SRI24 atlas (111 ROIs) grouped into 17 networks,1,sensorimotor area,-,Postcentral_L,orbitofrontal cortex,-,OFCmed_L,group comparison,AUD < HC,-1,,q=0.0689,"AUD: 107 (females: 33.64%, age: 51.95±8.39) , HIV: 47 (females: 34.04%, age: 57.05±9.9) , AUD+HIV: 38 (females: 36.84%, age: 56.4±5.66) , HC: 100 (females: 48.00%, age: 55.5±14.54)","AUD following DSM-IV-R, HIV: Karnofsky score > 70",33 participants had TR 2000 ms,< 5.00,2200,1.1,N
18,18.1,1368,MM,"Honnorath et al., 2022",10.1016/j.bpsc.2020.11.012,FC matrix (17x17 FC matrix),SRI24 atlas (111 ROIs) grouped into 17 networks,1,sensorimotor area,-,Postcentral_L,orbitofrontal cortex,-,OFCmed_R,group comparison,AUD < HC,-1,,q=0.0689,"AUD: 107 (females: 33.64%, age: 51.95±8.39) , HIV: 47 (females: 34.04%, age: 57.05±9.9) , AUD+HIV: 38 (females: 36.84%, age: 56.4±5.66) , HC: 100 (females: 48.00%, age: 55.5±14.54)","AUD following DSM-IV-R, HIV: Karnofsky score > 70",33 participants had TR 2000 ms,< 5.00,2200,1.1,N
18,18.1,1369,MM,"Honnorath et al., 2022",10.1016/j.bpsc.2020.11.012,FC matrix (17x17 FC matrix),SRI24 atlas (111 ROIs) grouped into 17 networks,1,sensorimotor area,-,Postcentral_L,orbitofrontal cortex,-,OFCant_L,group comparison,AUD < HC,-1,,q=0.0689,"AUD: 107 (females: 33.64%, age: 51.95±8.39) , HIV: 47 (females: 34.04%, age: 57.05±9.9) , AUD+HIV: 38 (females: 36.84%, age: 56.4±5.66) , HC: 100 (females: 48.00%, age: 55.5±14.54)","AUD following DSM-IV-R, HIV: Karnofsky score > 70",33 participants had TR 2000 ms,< 5.00,2200,1.1,N
18,18.1,1370,MM,"Honnorath et al., 2022",10.1016/j.bpsc.2020.11.012,FC matrix (17x17 FC matrix),SRI24 atlas (111 ROIs) grouped into 17 networks,1,sensorimotor area,-,Postcentral_L,orbitofrontal cortex,-,OFCant_R,group comparison,AUD < HC,-1,,q=0.0689,"AUD: 107 (females: 33.64%, age: 51.95±8.39) , HIV: 47 (females: 34.04%, age: 57.05±9.9) , AUD+HIV: 38 (females: 36.84%, age: 56.4±5.66) , HC: 100 (females: 48.00%, age: 55.5±14.54)","AUD following DSM-IV-R, HIV: Karnofsky score > 70",33 participants had TR 2000 ms,< 5.00,2200,1.1,N
18,18.1,1371,MM,"Honnorath et al., 2022",10.1016/j.bpsc.2020.11.012,FC matrix (17x17 FC matrix),SRI24 atlas (111 ROIs) grouped into 17 networks,1,sensorimotor area,-,Postcentral_L,orbitofrontal cortex,-,OFCpost_L,group comparison,AUD < HC,-1,,q=0.0689,"AUD: 107 (females: 33.64%, age: 51.95±8.39) , HIV: 47 (females: 34.04%, age: 57.05±9.9) , AUD+HIV: 38 (females: 36.84%, age: 56.4±5.66) , HC: 100 (females: 48.00%, age: 55.5±14.54)","AUD following DSM-IV-R, HIV: Karnofsky score > 70",33 participants had TR 2000 ms,< 5.00,2200,1.1,N
18,18.1,1372,MM,"Honnorath et al., 2022",10.1016/j.bpsc.2020.11.012,FC matrix (17x17 FC matrix),SRI24 atlas (111 ROIs) grouped into 17 networks,1,sensorimotor area,-,Postcentral_L,orbitofrontal cortex,-,OFCpost_R,group comparison,AUD < HC,-1,,q=0.0689,"AUD: 107 (females: 33.64%, age: 51.95±8.39) , HIV: 47 (females: 34.04%, age: 57.05±9.9) , AUD+HIV: 38 (females: 36.84%, age: 56.4±5.66) , HC: 100 (females: 48.00%, age: 55.5±14.54)","AUD following DSM-IV-R, HIV: Karnofsky score > 70",33 participants had TR 2000 ms,< 5.00,2200,1.1,N
18,18.1,1373,MM,"Honnorath et al., 2022",10.1016/j.bpsc.2020.11.012,FC matrix (17x17 FC matrix),SRI24 atlas (111 ROIs) grouped into 17 networks,1,sensorimotor area,-,Postcentral_R,orbitofrontal cortex,-,OFCmed_L,group comparison,AUD < HC,-1,,q=0.0689,"AUD: 107 (females: 33.64%, age: 51.95±8.39) , HIV: 47 (females: 34.04%, age: 57.05±9.9) , AUD+HIV: 38 (females: 36.84%, age: 56.4±5.66) , HC: 100 (females: 48.00%, age: 55.5±14.54)","AUD following DSM-IV-R, HIV: Karnofsky score > 70",33 participants had TR 2000 ms,< 5.00,2200,1.1,N
18,18.1,1374,MM,"Honnorath et al., 2022",10.1016/j.bpsc.2020.11.012,FC matrix (17x17 FC matrix),SRI24 atlas (111 ROIs) grouped into 17 networks,1,sensorimotor area,-,Postcentral_R,orbitofrontal cortex,-,OFCmed_R,group comparison,AUD < HC,-1,,q=0.0689,"AUD: 107 (females: 33.64%, age: 51.95±8.39) , HIV: 47 (females: 34.04%, age: 57.05±9.9) , AUD+HIV: 38 (females: 36.84%, age: 56.4±5.66) , HC: 100 (females: 48.00%, age: 55.5±14.54)","AUD following DSM-IV-R, HIV: Karnofsky score > 70",33 participants had TR 2000 ms,< 5.00,2200,1.1,N
18,18.1,1375,MM,"Honnorath et al., 2022",10.1016/j.bpsc.2020.11.012,FC matrix (17x17 FC matrix),SRI24 atlas (111 ROIs) grouped into 17 networks,1,sensorimotor area,-,Postcentral_R,orbitofrontal cortex,-,OFCant_L,group comparison,AUD < HC,-1,,q=0.0689,"AUD: 107 (females: 33.64%, age: 51.95±8.39) , HIV: 47 (females: 34.04%, age: 57.05±9.9) , AUD+HIV: 38 (females: 36.84%, age: 56.4±5.66) , HC: 100 (females: 48.00%, age: 55.5±14.54)","AUD following DSM-IV-R, HIV: Karnofsky score > 70",33 participants had TR 2000 ms,< 5.00,2200,1.1,N
18,18.1,1376,MM,"Honnorath et al., 2022",10.1016/j.bpsc.2020.11.012,FC matrix (17x17 FC matrix),SRI24 atlas (111 ROIs) grouped into 17 networks,1,sensorimotor area,-,Postcentral_R,orbitofrontal cortex,-,OFCant_R,group comparison,AUD < HC,-1,,q=0.0689,"AUD: 107 (females: 33.64%, age: 51.95±8.39) , HIV: 47 (females: 34.04%, age: 57.05±9.9) , AUD+HIV: 38 (females: 36.84%, age: 56.4±5.66) , HC: 100 (females: 48.00%, age: 55.5±14.54)","AUD following DSM-IV-R, HIV: Karnofsky score > 70",33 participants had TR 2000 ms,< 5.00,2200,1.1,N
18,18.1,1377,MM,"Honnorath et al., 2022",10.1016/j.bpsc.2020.11.012,FC matrix (17x17 FC matrix),SRI24 atlas (111 ROIs) grouped into 17 networks,1,sensorimotor area,-,Postcentral_R,orbitofrontal cortex,-,OFCpost_L,group comparison,AUD < HC,-1,,q=0.0689,"AUD: 107 (females: 33.64%, age: 51.95±8.39) , HIV: 47 (females: 34.04%, age: 57.05±9.9) , AUD+HIV: 38 (females: 36.84%, age: 56.4±5.66) , HC: 100 (females: 48.00%, age: 55.5±14.54)","AUD following DSM-IV-R, HIV: Karnofsky score > 70",33 participants had TR 2000 ms,< 5.00,2200,1.1,N
18,18.1,1378,MM,"Honnorath et al., 2022",10.1016/j.bpsc.2020.11.012,FC matrix (17x17 FC matrix),SRI24 atlas (111 ROIs) grouped into 17 networks,1,sensorimotor area,-,Postcentral_R,orbitofrontal cortex,-,OFCpost_R,group comparison,AUD < HC,-1,,q=0.0689,"AUD: 107 (females: 33.64%, age: 51.95±8.39) , HIV: 47 (females: 34.04%, age: 57.05±9.9) , AUD+HIV: 38 (females: 36.84%, age: 56.4±5.66) , HC: 100 (females: 48.00%, age: 55.5±14.54)","AUD following DSM-IV-R, HIV: Karnofsky score > 70",33 participants had TR 2000 ms,< 5.00,2200,1.1,N
18,18.1,1379,MM,"Honnorath et al., 2022",10.1016/j.bpsc.2020.11.012,FC matrix (17x17 FC matrix),SRI24 atlas (111 ROIs) grouped into 17 networks,1,sensorimotor area,-,Paracentral_Lobule_L,orbitofrontal cortex,-,OFCmed_L,group comparison,AUD < HC,-1,,q=0.0689,"AUD: 107 (females: 33.64%, age: 51.95±8.39) , HIV: 47 (females: 34.04%, age: 57.05±9.9) , AUD+HIV: 38 (females: 36.84%, age: 56.4±5.66) , HC: 100 (females: 48.00%, age: 55.5±14.54)","AUD following DSM-IV-R, HIV: Karnofsky score > 70",33 participants had TR 2000 ms,< 5.00,2200,1.1,N
18,18.1,1380,MM,"Honnorath et al., 2022",10.1016/j.bpsc.2020.11.012,FC matrix (17x17 FC matrix),SRI24 atlas (111 ROIs) grouped into 17 networks,1,sensorimotor area,-,Paracentral_Lobule_L,orbitofrontal cortex,-,OFCmed_R,group comparison,AUD < HC,-1,,q=0.0689,"AUD: 107 (females: 33.64%, age: 51.95±8.39) , HIV: 47 (females: 34.04%, age: 57.05±9.9) , AUD+HIV: 38 (females: 36.84%, age: 56.4±5.66) , HC: 100 (females: 48.00%, age: 55.5±14.54)","AUD following DSM-IV-R, HIV: Karnofsky score > 70",33 participants had TR 2000 ms,< 5.00,2200,1.1,N
18,18.1,1381,MM,"Honnorath et al., 2022",10.1016/j.bpsc.2020.11.012,FC matrix (17x17 FC matrix),SRI24 atlas (111 ROIs) grouped into 17 networks,1,sensorimotor area,-,Paracentral_Lobule_L,orbitofrontal cortex,-,OFCant_L,group comparison,AUD < HC,-1,,q=0.0689,"AUD: 107 (females: 33.64%, age: 51.95±8.39) , HIV: 47 (females: 34.04%, age: 57.05±9.9) , AUD+HIV: 38 (females: 36.84%, age: 56.4±5.66) , HC: 100 (females: 48.00%, age: 55.5±14.54)","AUD following DSM-IV-R, HIV: Karnofsky score > 70",33 participants had TR 2000 ms,< 5.00,2200,1.1,N
18,18.1,1382,MM,"Honnorath et al., 2022",10.1016/j.bpsc.2020.11.012,FC matrix (17x17 FC matrix),SRI24 atlas (111 ROIs) grouped into 17 networks,1,sensorimotor area,-,Paracentral_Lobule_L,orbitofrontal cortex,-,OFCant_R,group comparison,AUD < HC,-1,,q=0.0689,"AUD: 107 (females: 33.64%, age: 51.95±8.39) , HIV: 47 (females: 34.04%, age: 57.05±9.9) , AUD+HIV: 38 (females: 36.84%, age: 56.4±5.66) , HC: 100 (females: 48.00%, age: 55.5±14.54)","AUD following DSM-IV-R, HIV: Karnofsky score > 70",33 participants had TR 2000 ms,< 5.00,2200,1.1,N
18,18.1,1383,MM,"Honnorath et al., 2022",10.1016/j.bpsc.2020.11.012,FC matrix (17x17 FC matrix),SRI24 atlas (111 ROIs) grouped into 17 networks,1,sensorimotor area,-,Paracentral_Lobule_L,orbitofrontal cortex,-,OFCpost_L,group comparison,AUD < HC,-1,,q=0.0689,"AUD: 107 (females: 33.64%, age: 51.95±8.39) , HIV: 47 (females: 34.04%, age: 57.05±9.9) , AUD+HIV: 38 (females: 36.84%, age: 56.4±5.66) , HC: 100 (females: 48.00%, age: 55.5±14.54)","AUD following DSM-IV-R, HIV: Karnofsky score > 70",33 participants had TR 2000 ms,< 5.00,2200,1.1,N
